pos_error,ang_error,N_eff
16.747539223581672,1.6118292307933528,15.990615603216378
16.814081098381397,1.609274682341684,13.663810294124383
16.886126019802518,1.6154540685828762,13.226435818495819
16.86703787067999,1.6204433599960064,1.0042804984745566
16.86845879994048,1.6187556701915577,1.4363867935481862
16.925627058569592,1.6222929622430462,3.1387422545214743
17.043676203288964,1.6306854173761096,2.786489853377351
17.17717787362468,1.6100550765280188,1.016435134481564
17.350156073342937,1.6083961347188958,1.0471079052875425
17.46724041425889,1.5967506181498765,4.392342878760554
17.611681164308486,1.607241690029934,4.793625354897567
17.682790607274292,1.6110353470740961,3.635417944919774
0.8506719936133473,0.022999075751165332,1.0
0.7893384943824734,0.01715426291783473,1.0152573203344517
0.7004354715788168,0.024563103238451678,1.0000137334523582
0.6069402547673289,0.013461473567555782,1.7301202796693935
0.5436581076019856,0.02668581607520437,1.0150804546479437
0.45371477910704905,0.029364649646811625,1.000564144918968
0.40781359653911536,0.023007605732372927,1.4549190291083596
0.34188886552016756,0.015139358371324185,1.012275471850364
0.26761313133531145,0.012845782859637112,1.0099460412860621
0.1996362766214698,0.008931097055696837,5.258651876825631
0.11411906114707289,0.0025833669024653005,2.163045338814688
0.10107567465293868,0.002276020923588362,139.2811046133299
0.0965060883587894,0.0027153064962015527,69.82139681319231
0.040807149887543144,0.0031832820338588697,12.102586240865392
0.04694764033539515,0.0039233373124814,69.53781893236695
0.036842445559362176,0.0002332530730599913,122.99223379969342
0.019150971865170844,0.002661451792677738,45.030546595068174
0.004589051732404423,0.0016281566491391786,99.95987265587632
0.02984458707836083,0.0004449017454257742,85.72363601775989
0.03073075250945531,0.002296490385638616,20.070002362202523
0.002619884801867513,0.00044849783224432116,31.695275626500667
0.011008684275607385,0.0013113943310183451,47.22232207776098
0.017989917109755022,0.0028884430202436033,82.04986271721789
0.011588185587069925,0.0012953013205447839,82.38685252250326
0.03080446196832161,0.0003386579896420549,48.36468596394012
0.01979322841791947,0.001567720612595025,38.72066688799399
0.028507581589822334,0.000249912904110694,25.757899104775927
0.02493685319119238,0.006344232385499193,50.05791734090035
0.021004969816673512,0.004599830233988911,62.971956857508665
0.04433458994662786,0.002259618902102023,51.70972597153548
0.04113379296311269,0.0036770788590183338,54.65729380714601
0.008288126772511928,0.0007256075661314693,41.978425452237396
0.006805190815328574,0.0017569629513254589,62.55679775735885
0.021227731868105927,0.0019406100536316412,25.385795689508043
0.007605704501863802,0.00040542179988343124,20.112911905153727
0.011549764733349007,0.001737807397053292,21.115808312164436
0.01894876441684245,0.0012334508970168975,41.11702792001993
0.01621223668578132,0.004586636621526562,47.66425758879876
0.013714658914532846,0.00444175812116907,73.07337057405691
0.029647236687919756,0.005949976783421218,86.10688407749188
0.04269616019608314,0.0016190466768663864,40.46061116900085
0.053598817513597,0.004538659709117465,62.412987683376066
0.016048506085540197,0.0006582636332910459,6.114593362795865
0.023988425136274118,0.0018041808136619827,11.28174855333795
0.02902109960388396,0.002107344015977364,19.840067378677553
0.006087065602871693,0.0021615723648735533,53.552035103796726
0.015695264583195357,0.000802598714720016,36.048795636667634
